输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,Polling主机,Polling DNS成功,Polling解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误,Polling HTTP成功,Polling HTTP状态码,Polling HTTP耗时毫秒,Polling HTTP服务器,Polling HTTP标题,Polling HTTP错误,Polling HTTPS成功,Polling HTTPS状态码,Polling HTTPS耗时毫秒,Polling HTTPS服务器,Polling HTTPS标题,Polling HTTPS错误
217.154.124.212,217.154.124.212,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,217.154.124.212,polling.217.154.124.212,False,,False,3082,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,220,,,True,517,,,True,937,220 collabo.tarchimb.org Burp Collaborator Server ready,,True,753,220 collabo.tarchimb.org Burp Collaborator Server ready,,False,5848,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '217.154.124.212'. (_ssl.c:992)",True,200,4403,Burp Collaborator https://burpcollaborator.net/,,,True,200,4166,Burp Collaborator https://burpcollaborator.net/,,,False,,81,,,"HTTPConnectionPool(host='polling.217.154.124.212', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.217.154.124.212', port=80): Failed to resolve 'polling.217.154.124.212' ([Errno 11001] getaddrinfo failed)""))",False,,7,,,"HTTPSConnectionPool(host='polling.217.154.124.212', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.217.154.124.212', port=443): Failed to resolve 'polling.217.154.124.212' ([Errno 11001] getaddrinfo failed)""))"
217.182.234.194,217.182.234.194,失败,6,12,6,50.0,False,polling_dns|tcp:53|tcp:587|tcp:465|polling_http|polling_https,True,217.182.234.194,polling.217.182.234.194,False,,False,3044,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,307,,,True,220,,,True,707,220 oob.hackgarri.pw Burp Collaborator Server ready,,False,6479,,timed out,False,2763,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '217.182.234.194'. (_ssl.c:992)",True,200,836,Burp Collaborator https://burpcollaborator.net/,,,True,200,3888,Burp Collaborator https://burpcollaborator.net/,,,False,,1577,,,"HTTPConnectionPool(host='polling.217.182.234.194', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.217.182.234.194', port=80): Failed to resolve 'polling.217.182.234.194' ([Errno 11001] getaddrinfo failed)""))",False,,625,,,"HTTPSConnectionPool(host='polling.217.182.234.194', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.217.182.234.194', port=443): Failed to resolve 'polling.217.182.234.194' ([Errno 11001] getaddrinfo failed)""))"
195.154.56.193,195.154.56.193,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,195.154.56.193,polling.195.154.56.193,False,,False,3676,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,1373,,,True,599,,,True,665,220 bc.newtechjob.com Burp Collaborator Server ready,,True,867,220 bc.newtechjob.com Burp Collaborator Server ready,,False,3593,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '195.154.56.193'. (_ssl.c:992)",True,200,6348,Burp Collaborator https://burpcollaborator.net/,,,True,200,3105,Burp Collaborator https://burpcollaborator.net/,,,False,,274,,,"HTTPConnectionPool(host='polling.195.154.56.193', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.195.154.56.193', port=80): Failed to resolve 'polling.195.154.56.193' ([Errno 11001] getaddrinfo failed)""))",False,,9,,,"HTTPSConnectionPool(host='polling.195.154.56.193', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.195.154.56.193', port=443): Failed to resolve 'polling.195.154.56.193' ([Errno 11001] getaddrinfo failed)""))"
35.182.250.134,35.182.250.134,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,35.182.250.134,polling.35.182.250.134,False,,False,3701,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,480,,,True,779,,,True,870,220 collab.xanthus.dev Burp Collaborator Server ready,,True,1312,220 collab.xanthus.dev Burp Collaborator Server ready,,False,3145,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '35.182.250.134'. (_ssl.c:992)",True,200,4611,Burp Collaborator https://burpcollaborator.net/,,,True,200,5560,Burp Collaborator https://burpcollaborator.net/,,,False,,197,,,"HTTPConnectionPool(host='polling.35.182.250.134', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.35.182.250.134', port=80): Failed to resolve 'polling.35.182.250.134' ([Errno 11001] getaddrinfo failed)""))",False,,74,,,"HTTPSConnectionPool(host='polling.35.182.250.134', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.35.182.250.134', port=443): Failed to resolve 'polling.35.182.250.134' ([Errno 11001] getaddrinfo failed)""))"
116.202.121.27,116.202.121.27,失败,6,12,6,50.0,False,polling_dns|tcp:53|tcp:587|tcp:465|polling_http|polling_https,True,116.202.121.27,polling.116.202.121.27,False,,False,6043,,timed out,True,737,,,True,428,,,True,965,220 cl.ara-sec.de Burp Collaborator Server ready,,False,6588,,timed out,False,2309,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '116.202.121.27'. (_ssl.c:992)",True,200,757,Burp Collaborator https://burpcollaborator.net/,,,True,200,3015,Burp Collaborator https://burpcollaborator.net/,,,False,,97,,,"HTTPConnectionPool(host='polling.116.202.121.27', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.116.202.121.27', port=80): Failed to resolve 'polling.116.202.121.27' ([Errno 11001] getaddrinfo failed)""))",False,,99,,,"HTTPSConnectionPool(host='polling.116.202.121.27', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.116.202.121.27', port=443): Failed to resolve 'polling.116.202.121.27' ([Errno 11001] getaddrinfo failed)""))"
34.237.54.93,34.237.54.93,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,34.237.54.93,polling.34.237.54.93,False,,False,6250,,timed out,True,861,,,True,955,,,True,1560,220 col.atredinomine.com Burp Collaborator Server ready,,True,1195,220 col.atredinomine.com Burp Collaborator Server ready,,False,3783,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '34.237.54.93'. (_ssl.c:992)",True,200,1113,Burp Collaborator https://burpcollaborator.net/,,,True,200,3310,Burp Collaborator https://burpcollaborator.net/,,,False,,78,,,"HTTPConnectionPool(host='polling.34.237.54.93', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.34.237.54.93', port=80): Failed to resolve 'polling.34.237.54.93' ([Errno 11001] getaddrinfo failed)""))",False,,106,,,"HTTPSConnectionPool(host='polling.34.237.54.93', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.34.237.54.93', port=443): Failed to resolve 'polling.34.237.54.93' ([Errno 11001] getaddrinfo failed)""))"
164.90.183.242,164.90.183.242,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,164.90.183.242,polling.164.90.183.242,False,,False,6508,,timed out,True,1885,,,True,985,,,True,1890,220 vaadata.collaborator.fr Burp Collaborator Server ready,,True,1006,220 vaadata.collaborator.fr Burp Collaborator Server ready,,False,2331,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '164.90.183.242'. (_ssl.c:992)",True,200,1030,Burp Collaborator https://burpcollaborator.net/,Vaadata's Burp Collaborator,,True,200,4289,Burp Collaborator https://burpcollaborator.net/,Vaadata's Burp Collaborator,,False,,195,,,"HTTPConnectionPool(host='polling.164.90.183.242', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.164.90.183.242', port=80): Failed to resolve 'polling.164.90.183.242' ([Errno 11001] getaddrinfo failed)""))",False,,118,,,"HTTPSConnectionPool(host='polling.164.90.183.242', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.164.90.183.242', port=443): Failed to resolve 'polling.164.90.183.242' ([Errno 11001] getaddrinfo failed)""))"
104.248.231.250,104.248.231.250,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,104.248.231.250,polling.104.248.231.250,False,,False,3328,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,373,,,True,674,,,True,940,220 brp.prd.rocks Burp Collaborator Server ready,,True,3971,220 brp.prd.rocks Burp Collaborator Server ready,,False,6077,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '104.248.231.250'. (_ssl.c:992)",True,200,2560,Burp Collaborator https://burpcollaborator.net/,,,True,200,2931,Burp Collaborator https://burpcollaborator.net/,,,False,,166,,,"HTTPConnectionPool(host='polling.104.248.231.250', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.104.248.231.250', port=80): Failed to resolve 'polling.104.248.231.250' ([Errno 11001] getaddrinfo failed)""))",False,,130,,,"HTTPSConnectionPool(host='polling.104.248.231.250', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.104.248.231.250', port=443): Failed to resolve 'polling.104.248.231.250' ([Errno 11001] getaddrinfo failed)""))"
3.150.71.44,3.150.71.44,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,3.150.71.44,polling.3.150.71.44,False,,False,3132,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,275,,,True,562,,,True,747,220 burp-ctr-01.schellman.info Burp Collaborator Server ready,,True,753,220 burp-ctr-01.schellman.info Burp Collaborator Server ready,,False,9328,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '3.150.71.44'. (_ssl.c:992)",True,200,1263,Burp Collaborator https://burpcollaborator.net/,,,True,200,4594,Burp Collaborator https://burpcollaborator.net/,,,False,,89,,,"HTTPConnectionPool(host='polling.3.150.71.44', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.3.150.71.44', port=80): Failed to resolve 'polling.3.150.71.44' ([Errno 11001] getaddrinfo failed)""))",False,,144,,,"HTTPSConnectionPool(host='polling.3.150.71.44', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.3.150.71.44', port=443): Failed to resolve 'polling.3.150.71.44' ([Errno 11001] getaddrinfo failed)""))"
168.215.65.90,168.215.65.90,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,168.215.65.90,polling.168.215.65.90,False,,False,2995,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,236,,,True,647,,,True,937,220 collaborator01.optivlabs.com Burp Collaborator Server ready,,True,750,220 collaborator01.optivlabs.com Burp Collaborator Server ready,,False,3652,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '168.215.65.90'. (_ssl.c:992)",True,200,7074,Burp Collaborator https://burpcollaborator.net/,,,True,200,4719,Burp Collaborator https://burpcollaborator.net/,,,False,,10,,,"HTTPConnectionPool(host='polling.168.215.65.90', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.168.215.65.90', port=80): Failed to resolve 'polling.168.215.65.90' ([Errno 11001] getaddrinfo failed)""))",False,,35,,,"HTTPSConnectionPool(host='polling.168.215.65.90', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.168.215.65.90', port=443): Failed to resolve 'polling.168.215.65.90' ([Errno 11001] getaddrinfo failed)""))"
167.71.68.76,167.71.68.76,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,167.71.68.76,polling.167.71.68.76,False,,False,3917,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,313,,,True,662,,,True,1085,220 bc.cybercloud.io Burp Collaborator Server ready,,True,1882,220 bc.cybercloud.io Burp Collaborator Server ready,,False,6898,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '167.71.68.76'. (_ssl.c:992)",True,200,1255,Burp Collaborator https://burpcollaborator.net/,,,True,200,4531,Burp Collaborator https://burpcollaborator.net/,,,False,,45,,,"HTTPConnectionPool(host='polling.167.71.68.76', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.167.71.68.76', port=80): Failed to resolve 'polling.167.71.68.76' ([Errno 11001] getaddrinfo failed)""))",False,,32,,,"HTTPSConnectionPool(host='polling.167.71.68.76', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.167.71.68.76', port=443): Failed to resolve 'polling.167.71.68.76' ([Errno 11001] getaddrinfo failed)""))"
16.58.132.98,16.58.132.98,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,16.58.132.98,polling.16.58.132.98,False,,False,3065,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,211,,,True,389,,,True,1115,220 collab.fanaticssecurity.com Burp Collaborator Server ready,,True,909,220 collab.fanaticssecurity.com Burp Collaborator Server ready,,False,9500,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '16.58.132.98'. (_ssl.c:992)",True,200,2669,Burp Collaborator https://burpcollaborator.net/,,,True,200,3011,Burp Collaborator https://burpcollaborator.net/,,,False,,76,,,"HTTPConnectionPool(host='polling.16.58.132.98', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.16.58.132.98', port=80): Failed to resolve 'polling.16.58.132.98' ([Errno 11001] getaddrinfo failed)""))",False,,10,,,"HTTPSConnectionPool(host='polling.16.58.132.98', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.16.58.132.98', port=443): Failed to resolve 'polling.16.58.132.98' ([Errno 11001] getaddrinfo failed)""))"
137.184.242.250,137.184.242.250,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,137.184.242.250,polling.137.184.242.250,False,,False,3365,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,455,,,True,429,,,True,728,220 e.sigint.nyc Burp Collaborator Server ready,,True,737,220 e.sigint.nyc Burp Collaborator Server ready,,False,8345,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '137.184.242.250'. (_ssl.c:992)",True,200,3030,Burp Collaborator https://burpcollaborator.net/,,,True,200,3402,Burp Collaborator https://burpcollaborator.net/,,,False,,43,,,"HTTPConnectionPool(host='polling.137.184.242.250', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.137.184.242.250', port=80): Failed to resolve 'polling.137.184.242.250' ([Errno 11001] getaddrinfo failed)""))",False,,16,,,"HTTPSConnectionPool(host='polling.137.184.242.250', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.137.184.242.250', port=443): Failed to resolve 'polling.137.184.242.250' ([Errno 11001] getaddrinfo failed)""))"
52.3.183.82,52.3.183.82,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,52.3.183.82,polling.52.3.183.82,False,,False,3188,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,829,,,True,294,,,True,463,220 oast.soteria-offsec.io Burp Collaborator Server ready,,True,589,220 oast.soteria-offsec.io Burp Collaborator Server ready,,False,4272,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '52.3.183.82'. (_ssl.c:992)",True,200,5376,Burp Collaborator https://burpcollaborator.net/,,,True,200,5855,Burp Collaborator https://burpcollaborator.net/,,,False,,25,,,"HTTPConnectionPool(host='polling.52.3.183.82', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.52.3.183.82', port=80): Failed to resolve 'polling.52.3.183.82' ([Errno 11001] getaddrinfo failed)""))",False,,129,,,"HTTPSConnectionPool(host='polling.52.3.183.82', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.52.3.183.82', port=443): Failed to resolve 'polling.52.3.183.82' ([Errno 11001] getaddrinfo failed)""))"
34.23.244.241,34.23.244.241,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,34.23.244.241,polling.34.23.244.241,False,,False,3603,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,435,,,True,400,,,True,588,220 pentestcollaborator.com Burp Collaborator Server ready,,True,2943,220 pentestcollaborator.com Burp Collaborator Server ready,,False,7676,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '34.23.244.241'. (_ssl.c:992)",True,200,2705,Burp Collaborator https://burpcollaborator.net/,,,True,200,2615,Burp Collaborator https://burpcollaborator.net/,,,False,,15,,,"HTTPConnectionPool(host='polling.34.23.244.241', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.34.23.244.241', port=80): Failed to resolve 'polling.34.23.244.241' ([Errno 11001] getaddrinfo failed)""))",False,,11,,,"HTTPSConnectionPool(host='polling.34.23.244.241', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.34.23.244.241', port=443): Failed to resolve 'polling.34.23.244.241' ([Errno 11001] getaddrinfo failed)""))"
