输入值,规范化URL,协议,主机,DNS成功,解析IP列表,探测成功,HTTP状态码,最终URL,耗时毫秒,内容类型,服务器,标题,错误,全绿
18.217.65.39,https://18.217.65.39,https,18.217.65.39,True,18.217.65.39,True,200,https://18.217.65.39/,3792,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
44.234.20.79,https://44.234.20.79,https,44.234.20.79,True,44.234.20.79,True,200,https://44.234.20.79/,1495,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collaborator01.optivlabs.com,https://collaborator01.optivlabs.com,https,collaborator01.optivlabs.com,True,168.215.65.90,True,200,https://collaborator01.optivlabs.com/,1536,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
burp.eh.orangecyberdefense.com,https://burp.eh.orangecyberdefense.com,https,burp.eh.orangecyberdefense.com,True,194.206.77.18,True,200,https://burp.eh.orangecyberdefense.com/,1354,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://18.217.65.39,https://18.217.65.39,https,18.217.65.39,True,18.217.65.39,True,200,https://18.217.65.39/,3924,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
44.207.126.65,https://44.207.126.65,https,44.207.126.65,True,44.207.126.65,True,200,https://44.207.126.65/,1674,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.fortifyondemand.info,https://www.fortifyondemand.info,https,www.fortifyondemand.info,True,34.209.194.39,True,200,https://www.fortifyondemand.info/,3019,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
techsightlab.com,https://techsightlab.com,https,techsightlab.com,True,164.92.135.94,True,200,https://techsightlab.com/,1733,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
burp.triaxiomsecurity.com,https://burp.triaxiomsecurity.com,https,burp.triaxiomsecurity.com,True,104.236.229.66,True,200,https://burp.triaxiomsecurity.com/,2077,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://techsightlab.com,https://techsightlab.com,https,techsightlab.com,True,164.92.135.94,True,200,https://techsightlab.com/,1803,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collaborator01.optivlabs.com,https://collaborator01.optivlabs.com,https,collaborator01.optivlabs.com,True,168.215.65.90,True,200,https://collaborator01.optivlabs.com/,1744,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://us.droidbox.cc,https://us.droidbox.cc,https,us.droidbox.cc,True,3.16.209.14,True,200,https://us.droidbox.cc/,3978,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
c.p0w.cc,https://c.p0w.cc,https,c.p0w.cc,True,159.203.50.113,True,200,https://c.p0w.cc/,1873,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://fortifyondemand.info,https://fortifyondemand.info,https,fortifyondemand.info,True,34.209.194.39,True,200,https://fortifyondemand.info/,3599,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://c.p0w.cc,https://c.p0w.cc,https,c.p0w.cc,True,159.203.50.113,True,200,https://c.p0w.cc/,2097,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.techsightlab.com,https://www.techsightlab.com,https,www.techsightlab.com,True,164.92.135.94,True,200,https://www.techsightlab.com/,2098,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://burp.eh.orangecyberdefense.com,https://burp.eh.orangecyberdefense.com,https,burp.eh.orangecyberdefense.com,True,194.206.77.18,True,200,https://burp.eh.orangecyberdefense.com/,1974,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
47.128.249.247,https://47.128.249.247,https,47.128.249.247,True,47.128.249.247,True,200,https://47.128.249.247/,483,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://burp.triaxiomsecurity.com,https://burp.triaxiomsecurity.com,https,burp.triaxiomsecurity.com,True,104.236.229.66,True,200,https://burp.triaxiomsecurity.com/,2619,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.techsightlab.com,https://www.techsightlab.com,https,www.techsightlab.com,True,164.92.135.94,True,200,https://www.techsightlab.com/,2225,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://52.3.183.82,https://52.3.183.82,https,52.3.183.82,True,52.3.183.82,True,200,https://52.3.183.82/,1706,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collaborator.services.armadin.net,https://collaborator.services.armadin.net,https,collaborator.services.armadin.net,True,136.114.0.95,True,200,https://collaborator.services.armadin.net/,2047,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collaborator.services.armadin.net,https://collaborator.services.armadin.net,https,collaborator.services.armadin.net,True,136.114.0.95,True,200,https://collaborator.services.armadin.net/,2013,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://oast.soteria-offsec.io,https://oast.soteria-offsec.io,https,oast.soteria-offsec.io,True,52.3.183.82,True,200,https://oast.soteria-offsec.io/,1873,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
fortifyondemand.info,https://fortifyondemand.info,https,fortifyondemand.info,True,34.209.194.39,True,200,https://fortifyondemand.info/,3860,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
165.227.38.131,https://165.227.38.131,https,165.227.38.131,True,165.227.38.131,True,200,https://165.227.38.131/,1547,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
35.163.235.51,https://35.163.235.51,https,35.163.235.51,True,35.163.235.51,True,200,https://35.163.235.51/,4080,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
oast.soteria-offsec.io,https://oast.soteria-offsec.io,https,oast.soteria-offsec.io,True,52.3.183.82,True,200,https://oast.soteria-offsec.io/,2079,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.10.79.140,https://3.10.79.140,https,3.10.79.140,True,3.10.79.140,False,,,8503,,,,"HTTPSConnectionPool(host='3.10.79.140', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='3.10.79.140', port=443) at 0x231bc90ac10>, 'Connection to 3.10.79.140 timed out. (connect timeout=8.0)'))",False
3.10.79.140,https://3.10.79.140,https,3.10.79.140,True,3.10.79.140,False,,,8319,,,,"HTTPSConnectionPool(host='3.10.79.140', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='3.10.79.140', port=443) at 0x231bc5ad650>, 'Connection to 3.10.79.140 timed out. (connect timeout=8.0)'))",False
x.brexhax.com,https://x.brexhax.com,https,x.brexhax.com,True,143.244.211.161,True,200,https://x.brexhax.com/,839,text/html,nginx/1.27.4,,,True
https://x.brexhax.com,https://x.brexhax.com,https,x.brexhax.com,True,143.244.211.161,True,200,https://x.brexhax.com/,849,text/html,nginx/1.27.4,,,True
coll.vultus.info,https://coll.vultus.info,https,coll.vultus.info,True,18.231.140.168,True,200,https://coll.vultus.info/,2326,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://coll.vultus.info,https://coll.vultus.info,https,coll.vultus.info,True,18.231.140.168,True,200,https://coll.vultus.info/,2330,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.brexhax.com,https://www.brexhax.com,https,www.brexhax.com,True,143.244.211.161,True,200,https://www.brexhax.com/,1089,text/html,nginx/1.27.4,,,True
www.brexhax.com,https://www.brexhax.com,https,www.brexhax.com,True,143.244.211.161,True,200,https://www.brexhax.com/,1094,text/html,nginx/1.27.4,,,True
5.189.154.81,https://5.189.154.81,https,5.189.154.81,True,5.189.154.81,True,200,https://5.189.154.81/,1497,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collaborator.chaosgnome.ninja,https://collaborator.chaosgnome.ninja,https,collaborator.chaosgnome.ninja,True,2600:1f14:2214:5a00:9ca1:a331:8a7a:3eda|44.230.244.199,True,200,https://collaborator.chaosgnome.ninja/,1476,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collaborator.chaosgnome.ninja,https://collaborator.chaosgnome.ninja,https,collaborator.chaosgnome.ninja,True,2600:1f14:2214:5a00:9ca1:a331:8a7a:3eda|44.230.244.199,True,200,https://collaborator.chaosgnome.ninja/,1631,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.fortifyondemand.info,https://www.fortifyondemand.info,https,www.fortifyondemand.info,True,34.209.194.39,True,200,https://www.fortifyondemand.info/,4915,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://34.209.194.39,https://34.209.194.39,https,34.209.194.39,True,34.209.194.39,True,200,https://34.209.194.39/,5116,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://151.106.50.58,https://151.106.50.58,https,151.106.50.58,True,151.106.50.58,True,200,https://151.106.50.58/,948,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://88.208.96.173,https://88.208.96.173,https,88.208.96.173,True,88.208.96.173,True,200,https://88.208.96.173/,928,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://167.71.68.76,https://167.71.68.76,https,167.71.68.76,True,167.71.68.76,True,200,https://167.71.68.76/,1450,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
52.54.233.33,https://52.54.233.33,https,52.54.233.33,True,52.54.233.33,True,200,https://52.54.233.33/,1195,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
173.248.144.57,https://173.248.144.57,https,173.248.144.57,True,173.248.144.57,False,,,3458,,,,"HTTPSConnectionPool(host='173.248.144.57', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='173.248.144.57', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
https://51.222.27.40,https://51.222.27.40,https,51.222.27.40,True,51.222.27.40,True,200,https://51.222.27.40/,1254,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
52.56.53.172,https://52.56.53.172,https,52.56.53.172,True,52.56.53.172,True,200,https://52.56.53.172/,1101,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://52.41.201.69,https://52.41.201.69,https,52.41.201.69,True,52.41.201.69,True,200,https://52.41.201.69/,1303,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://burp.tvmglobal.com,https://burp.tvmglobal.com,https,burp.tvmglobal.com,True,88.208.96.173,True,200,https://burp.tvmglobal.com/,1401,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://52.56.53.172,https://52.56.53.172,https,52.56.53.172,True,52.56.53.172,True,200,https://52.56.53.172/,1151,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
burp.tvmglobal.com,https://burp.tvmglobal.com,https,burp.tvmglobal.com,True,88.208.96.173,True,200,https://burp.tvmglobal.com/,1690,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://52.220.87.115,https://52.220.87.115,https,52.220.87.115,True,52.220.87.115,True,200,https://52.220.87.115/,577,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://158.180.234.182,https://158.180.234.182,https,158.180.234.182,True,158.180.234.182,False,,,3100,,,,"HTTPSConnectionPool(host='158.180.234.182', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='158.180.234.182', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
https://52.54.233.33,https://52.54.233.33,https,52.54.233.33,True,52.54.233.33,True,200,https://52.54.233.33/,1615,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
164.92.87.249:389,https://164.92.87.249:389,https,164.92.87.249,True,164.92.87.249,False,,,9210,,,,"HTTPSConnectionPool(host='164.92.87.249', port=389): Read timed out. (read timeout=8.0)",False
https://b.vapt.team,https://b.vapt.team,https,b.vapt.team,True,157.245.156.207,True,200,https://b.vapt.team/,2338,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
b.vapt.team,https://b.vapt.team,https,b.vapt.team,True,157.245.156.207,True,200,https://b.vapt.team/,2362,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
52.65.148.12,https://52.65.148.12,https,52.65.148.12,True,52.65.148.12,True,200,https://52.65.148.12/,1011,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://52.65.148.12,https://52.65.148.12,https,52.65.148.12,True,52.65.148.12,True,200,https://52.65.148.12/,1000,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.myusabank.com,https://www.myusabank.com,https,www.myusabank.com,True,52.54.233.33,True,200,https://www.myusabank.com/,1330,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://54.36.236.69,https://54.36.236.69,https,54.36.236.69,True,54.36.236.69,True,200,https://54.36.236.69/,901,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
159.65.139.222,https://159.65.139.222,https,159.65.139.222,True,159.65.139.222,False,,,4105,,,,"HTTPSConnectionPool(host='159.65.139.222', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='159.65.139.222', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
www.myusabank.com,https://www.myusabank.com,https,www.myusabank.com,True,52.54.233.33,True,200,https://www.myusabank.com/,1353,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://52.200.219.79,https://52.200.219.79,https,52.200.219.79,True,52.200.219.79,True,200,https://52.200.219.79/,1327,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://myusabank.com,https://myusabank.com,https,myusabank.com,True,52.54.233.33,True,200,https://myusabank.com/,1670,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
myusabank.com,https://myusabank.com,https,myusabank.com,True,52.54.233.33,True,200,https://myusabank.com/,1750,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
54.66.204.20,https://54.66.204.20,https,54.66.204.20,True,54.66.204.20,True,200,https://54.66.204.20/,742,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
us.droidbox.cc,https://us.droidbox.cc,https,us.droidbox.cc,True,3.16.209.14,True,200,https://us.droidbox.cc/,8199,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://54.72.76.160,https://54.72.76.160,https,54.72.76.160,True,54.72.76.160,True,200,https://54.72.76.160/,1083,text/html,Burp Collaborator https://burpcollaborator.net/,NVISO - Burp Collaborator,,True
https://54.77.139.23,https://54.77.139.23,https,54.77.139.23,True,54.77.139.23,True,200,https://54.77.139.23/,885,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://54.206.215.40,https://54.206.215.40,https,54.206.215.40,True,54.206.215.40,True,200,https://54.206.215.40/,657,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
54.77.139.23,https://54.77.139.23,https,54.77.139.23,True,54.77.139.23,True,200,https://54.77.139.23/,1187,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://18.140.52.84,https://18.140.52.84,https,18.140.52.84,True,18.140.52.84,True,200,https://18.140.52.84/,327,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.wpz.pw,https://www.wpz.pw,https,www.wpz.pw,False,,False,,,11503,,,,"HTTPSConnectionPool(host='www.wpz.pw', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.wpz.pw', port=443): Failed to resolve 'www.wpz.pw' ([Errno 11001] getaddrinfo failed)""))",False
https://54.146.38.135,https://54.146.38.135,https,54.146.38.135,True,54.146.38.135,True,200,https://54.146.38.135/,1311,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://34.254.124.17,https://34.254.124.17,https,34.254.124.17,True,34.254.124.17,False,,,8205,,,,"HTTPSConnectionPool(host='34.254.124.17', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='34.254.124.17', port=443) at 0x231bbe7f190>, 'Connection to 34.254.124.17 timed out. (connect timeout=8.0)'))",False
34.254.124.17,https://34.254.124.17,https,34.254.124.17,True,34.254.124.17,False,,,8095,,,,"HTTPSConnectionPool(host='34.254.124.17', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='34.254.124.17', port=443) at 0x231bc9b44d0>, 'Connection to 34.254.124.17 timed out. (connect timeout=8.0)'))",False
collaborator.nviso.tools,https://collaborator.nviso.tools,https,collaborator.nviso.tools,True,54.72.76.160,True,200,https://collaborator.nviso.tools/,1700,text/html,Burp Collaborator https://burpcollaborator.net/,NVISO - Burp Collaborator,,True
https://collaborator.nviso.tools,https://collaborator.nviso.tools,https,collaborator.nviso.tools,True,54.72.76.160,True,200,https://collaborator.nviso.tools/,1739,text/html,Burp Collaborator https://burpcollaborator.net/,NVISO - Burp Collaborator,,True
https://collaborator-appsec.grabsecurity.com,https://collaborator-appsec.grabsecurity.com,https,collaborator-appsec.grabsecurity.com,True,18.140.52.84,True,200,https://collaborator-appsec.grabsecurity.com/,899,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
54.79.112.177,https://54.79.112.177,https,54.79.112.177,True,54.79.112.177,False,,,2881,,,,"HTTPSConnectionPool(host='54.79.112.177', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='54.79.112.177', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
opr.lv,https://opr.lv,https,opr.lv,True,82.145.216.214,True,200,https://opr.lv/,1563,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.opr.lv,https://www.opr.lv,https,www.opr.lv,True,82.145.216.214,True,200,https://www.opr.lv/,1619,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://opr.lv,https://opr.lv,https,opr.lv,True,82.145.216.214,True,200,https://opr.lv/,1643,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.opr.lv,https://www.opr.lv,https,www.opr.lv,True,82.145.216.214,True,200,https://www.opr.lv/,1681,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collaborator-appsec.grabsecurity.com,https://collaborator-appsec.grabsecurity.com,https,collaborator-appsec.grabsecurity.com,True,18.140.52.84,True,200,https://collaborator-appsec.grabsecurity.com/,1056,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://54.79.112.177,https://54.79.112.177,https,54.79.112.177,True,54.79.112.177,False,,,2799,,,,"HTTPSConnectionPool(host='54.79.112.177', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='54.79.112.177', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
https://63.32.216.19,https://63.32.216.19,https,63.32.216.19,True,63.32.216.19,True,200,https://63.32.216.19/,1473,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collab.iteratec.de,https://collab.iteratec.de,https,collab.iteratec.de,True,49.13.147.69,True,200,https://collab.iteratec.de/,1512,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://68.64.182.17,https://68.64.182.17,https,68.64.182.17,True,68.64.182.17,True,200,https://68.64.182.17/,561,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://35.83.41.170,https://35.83.41.170,https,35.83.41.170,True,35.83.41.170,True,200,https://35.83.41.170/,1711,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
151.145.200.242,https://151.145.200.242,https,151.145.200.242,True,151.145.200.242,False,,,8124,,,,"HTTPSConnectionPool(host='151.145.200.242', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.200.242', port=443) at 0x231bca4d610>, 'Connection to 151.145.200.242 timed out. (connect timeout=8.0)'))",False
https://63.35.175.119,https://63.35.175.119,https,63.35.175.119,True,63.35.175.119,True,200,https://63.35.175.119/,1484,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
63.35.175.119,https://63.35.175.119,https,63.35.175.119,True,63.35.175.119,True,200,https://63.35.175.119/,1508,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collab.iteratec.de,https://collab.iteratec.de,https,collab.iteratec.de,True,49.13.147.69,True,200,https://collab.iteratec.de/,2064,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
bc.secura-test.com,https://bc.secura-test.com,https,bc.secura-test.com,True,136.144.212.94,True,200,https://bc.secura-test.com/,2758,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://63.32.201.71,https://63.32.201.71,https,63.32.201.71,True,63.32.201.71,True,200,https://63.32.201.71/,1018,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://bc.secura-test.com,https://bc.secura-test.com,https,bc.secura-test.com,True,136.144.212.94,True,200,https://bc.secura-test.com/,2785,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://k.x1qq.com,https://k.x1qq.com,https,k.x1qq.com,True,68.64.182.17,True,200,https://k.x1qq.com/,764,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
64.73.162.3,https://64.73.162.3,https,64.73.162.3,True,64.73.162.3,True,200,https://64.73.162.3/,1507,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
151.145.200.206,https://151.145.200.206,https,151.145.200.206,True,151.145.200.206,False,,,8382,,,,"HTTPSConnectionPool(host='151.145.200.206', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.200.206', port=443) at 0x231bc833490>, 'Connection to 151.145.200.206 timed out. (connect timeout=8.0)'))",False
151.145.200.146,https://151.145.200.146,https,151.145.200.146,True,151.145.200.146,False,,,8008,,,,"HTTPSConnectionPool(host='151.145.200.146', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.200.146', port=443) at 0x231bc761410>, 'Connection to 151.145.200.146 timed out. (connect timeout=8.0)'))",False
151.145.202.73,https://151.145.202.73,https,151.145.202.73,True,151.145.202.73,False,,,8257,,,,"HTTPSConnectionPool(host='151.145.202.73', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.202.73', port=443) at 0x231bc8311d0>, 'Connection to 151.145.202.73 timed out. (connect timeout=8.0)'))",False
https://64.73.162.3,https://64.73.162.3,https,64.73.162.3,True,64.73.162.3,True,200,https://64.73.162.3/,1435,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://18.195.157.180,https://18.195.157.180,https,18.195.157.180,True,18.195.157.180,True,200,https://18.195.157.180/,846,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
89.145.164.125,https://89.145.164.125,https,89.145.164.125,True,89.145.164.125,False,,,8005,,,,"HTTPSConnectionPool(host='89.145.164.125', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='89.145.164.125', port=443) at 0x231bc8a5810>, 'Connection to 89.145.164.125 timed out. (connect timeout=8.0)'))",False
151.145.200.124,https://151.145.200.124,https,151.145.200.124,True,151.145.200.124,False,,,8016,,,,"HTTPSConnectionPool(host='151.145.200.124', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.200.124', port=443) at 0x231bc952250>, 'Connection to 151.145.200.124 timed out. (connect timeout=8.0)'))",False
82.197.162.60,https://82.197.162.60,https,82.197.162.60,True,82.197.162.60,True,200,https://82.197.162.60/,1096,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://47.128.249.247,https://47.128.249.247,https,47.128.249.247,True,47.128.249.247,True,200,https://47.128.249.247/,348,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
k.x1qq.com,https://k.x1qq.com,https,k.x1qq.com,True,68.64.182.17,True,200,https://k.x1qq.com/,986,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collab.rara-af.fi,https://collab.rara-af.fi,https,collab.rara-af.fi,True,2a04:3540:1000:310:54d8:58ff:fe7b:21cc|185.20.136.109,True,200,https://collab.rara-af.fi/,9333,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collab.rara-af.fi,https://collab.rara-af.fi,https,collab.rara-af.fi,True,2a04:3540:1000:310:54d8:58ff:fe7b:21cc|185.20.136.109,True,200,https://collab.rara-af.fi/,9373,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
194.182.188.38,https://194.182.188.38,https,194.182.188.38,True,194.182.188.38,False,,,8201,,,,"HTTPSConnectionPool(host='194.182.188.38', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='194.182.188.38', port=443) at 0x231bca0b790>, 'Connection to 194.182.188.38 timed out. (connect timeout=8.0)'))",False
https://151.145.200.124,https://151.145.200.124,https,151.145.200.124,True,151.145.200.124,False,,,8003,,,,"HTTPSConnectionPool(host='151.145.200.124', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.200.124', port=443) at 0x231bc8c1950>, 'Connection to 151.145.200.124 timed out. (connect timeout=8.0)'))",False
https://194.182.188.38,https://194.182.188.38,https,194.182.188.38,True,194.182.188.38,False,,,8208,,,,"HTTPSConnectionPool(host='194.182.188.38', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='194.182.188.38', port=443) at 0x231bc6c5750>, 'Connection to 194.182.188.38 timed out. (connect timeout=8.0)'))",False
https://151.145.200.146,https://151.145.200.146,https,151.145.200.146,True,151.145.200.146,False,,,8207,,,,"HTTPSConnectionPool(host='151.145.200.146', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.200.146', port=443) at 0x231bbc9ce50>, 'Connection to 151.145.200.146 timed out. (connect timeout=8.0)'))",False
https://44.202.1.123,https://44.202.1.123,https,44.202.1.123,True,44.202.1.123,True,200,https://44.202.1.123/,1475,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collaborator.tempest.net.br,https://collaborator.tempest.net.br,https,collaborator.tempest.net.br,True,35.83.41.170,True,200,https://collaborator.tempest.net.br/,3267,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://89.145.164.125,https://89.145.164.125,https,89.145.164.125,True,89.145.164.125,False,,,8412,,,,"HTTPSConnectionPool(host='89.145.164.125', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='89.145.164.125', port=443) at 0x231bbc94450>, 'Connection to 89.145.164.125 timed out. (connect timeout=8.0)'))",False
https://18.132.47.199,https://18.132.47.199,https,18.132.47.199,True,18.132.47.199,True,200,https://18.132.47.199/,1383,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
burp.gdsburp.com,https://burp.gdsburp.com,https,burp.gdsburp.com,True,18.132.47.199,True,200,https://burp.gdsburp.com/,1038,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://burp.gdsburp.com,https://burp.gdsburp.com,https,burp.gdsburp.com,True,18.132.47.199,True,200,https://burp.gdsburp.com/,1038,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://151.145.200.242,https://151.145.200.242,https,151.145.200.242,True,151.145.200.242,False,,,8012,,,,"HTTPSConnectionPool(host='151.145.200.242', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.200.242', port=443) at 0x231bc5ddc50>, 'Connection to 151.145.200.242 timed out. (connect timeout=8.0)'))",False
https://173.248.144.57,https://173.248.144.57,https,173.248.144.57,True,173.248.144.57,False,,,3123,,,,"HTTPSConnectionPool(host='173.248.144.57', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='173.248.144.57', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
collab.hax.zip,https://collab.hax.zip,https,collab.hax.zip,True,3.138.34.116,True,200,https://collab.hax.zip/,1606,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://151.145.200.206,https://151.145.200.206,https,151.145.200.206,True,151.145.200.206,False,,,8151,,,,"HTTPSConnectionPool(host='151.145.200.206', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='151.145.200.206', port=443) at 0x231bc4fb050>, 'Connection to 151.145.200.206 timed out. (connect timeout=8.0)'))",False
