输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,Polling主机,Polling DNS成功,Polling解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误,Polling HTTP成功,Polling HTTP状态码,Polling HTTP耗时毫秒,Polling HTTP服务器,Polling HTTP标题,Polling HTTP错误,Polling HTTPS成功,Polling HTTPS状态码,Polling HTTPS耗时毫秒,Polling HTTPS服务器,Polling HTTPS标题,Polling HTTPS错误
80.249.149.144,80.249.149.144,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,80.249.149.144,polling.80.249.149.144,False,,False,3127,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,225,,,True,198,,,True,353,220 c.act1on3.ru Burp Collaborator Server ready,,True,397,220 c.act1on3.ru Burp Collaborator Server ready,,False,472,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '80.249.149.144'. (_ssl.c:992)",True,200,466,Burp Collaborator https://burpcollaborator.net/,,,True,200,999,Burp Collaborator https://burpcollaborator.net/,,,False,,32,,,"HTTPConnectionPool(host='polling.80.249.149.144', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.80.249.149.144', port=80): Failed to resolve 'polling.80.249.149.144' ([Errno 11001] getaddrinfo failed)""))",False,,54,,,"HTTPSConnectionPool(host='polling.80.249.149.144', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.80.249.149.144', port=443): Failed to resolve 'polling.80.249.149.144' ([Errno 11001] getaddrinfo failed)""))"
https://211.159.170.170,211.159.170.170,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,211.159.170.170,polling.211.159.170.170,False,,False,2315,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,49,,,True,108,,,True,105,220 burp.tencentit.com.cn Burp Collaborator Server ready,,True,128,220 burp.tencentit.com.cn Burp Collaborator Server ready,,False,263,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '211.159.170.170'. (_ssl.c:992)",True,200,221,Burp Collaborator https://burpcollaborator.net/,,,True,200,409,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.211.159.170.170', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.211.159.170.170', port=80): Failed to resolve 'polling.211.159.170.170' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.211.159.170.170', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.211.159.170.170', port=443): Failed to resolve 'polling.211.159.170.170' ([Errno 11001] getaddrinfo failed)""))"
https://195.49.25.218,195.49.25.218,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,195.49.25.218,polling.195.49.25.218,False,,False,3643,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,339,,,True,463,,,True,688,220 cqo.ch Burp Collaborator Server ready,,True,621,220 cqo.ch Burp Collaborator Server ready,,False,721,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '195.49.25.218'. (_ssl.c:992)",True,200,735,Burp Collaborator https://burpcollaborator.net/,,,True,200,1359,Burp Collaborator https://burpcollaborator.net/,,,False,,7,,,"HTTPConnectionPool(host='polling.195.49.25.218', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.195.49.25.218', port=80): Failed to resolve 'polling.195.49.25.218' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.195.49.25.218', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.195.49.25.218', port=443): Failed to resolve 'polling.195.49.25.218' ([Errno 11001] getaddrinfo failed)""))"
211.188.55.128,211.188.55.128,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,211.188.55.128,polling.211.188.55.128,False,,False,2480,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,99,,,True,79,,,True,208,220 collabo.oast-burp.site Burp Collaborator Server ready,,True,173,220 collabo.oast-burp.site Burp Collaborator Server ready,,False,450,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:992),True,200,161,Burp Collaborator https://burpcollaborator.net/,,,True,200,517,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.211.188.55.128', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.211.188.55.128', port=80): Failed to resolve 'polling.211.188.55.128' ([Errno 11001] getaddrinfo failed)""))",False,,0,,,"HTTPSConnectionPool(host='polling.211.188.55.128', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.211.188.55.128', port=443): Failed to resolve 'polling.211.188.55.128' ([Errno 11001] getaddrinfo failed)""))"
https://142.93.152.140,142.93.152.140,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,142.93.152.140,polling.142.93.152.140,False,,False,3361,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,255,,,True,265,,,True,577,220 c.p0w.cc Burp Collaborator Server ready,,True,604,220 c.p0w.cc Burp Collaborator Server ready,,False,613,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '142.93.152.140'. (_ssl.c:992)",True,200,664,Burp Collaborator https://burpcollaborator.net/,,,True,200,1484,Burp Collaborator https://burpcollaborator.net/,,,False,,108,,,"HTTPConnectionPool(host='polling.142.93.152.140', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.142.93.152.140', port=80): Failed to resolve 'polling.142.93.152.140' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.142.93.152.140', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.142.93.152.140', port=443): Failed to resolve 'polling.142.93.152.140' ([Errno 11001] getaddrinfo failed)""))"
34.249.33.80,34.249.33.80,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,34.249.33.80,polling.34.249.33.80,False,,False,3112,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,208,,,True,318,,,True,605,220 cb.qp.gy Burp Collaborator Server ready,,True,534,220 cb.qp.gy Burp Collaborator Server ready,,False,621,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '34.249.33.80'. (_ssl.c:992)",True,200,777,Burp Collaborator https://burpcollaborator.net/,,,True,200,1173,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.34.249.33.80', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.34.249.33.80', port=80): Failed to resolve 'polling.34.249.33.80' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.34.249.33.80', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.34.249.33.80', port=443): Failed to resolve 'polling.34.249.33.80' ([Errno 11001] getaddrinfo failed)""))"
3.65.29.96,3.65.29.96,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,3.65.29.96,polling.3.65.29.96,False,,False,3117,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,272,,,True,198,,,True,549,220 b.dxcsecops.com Burp Collaborator Server ready,,True,362,220 b.dxcsecops.com Burp Collaborator Server ready,,False,805,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '3.65.29.96'. (_ssl.c:992)",True,200,563,Burp Collaborator https://burpcollaborator.net/,,,True,200,1167,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.3.65.29.96', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.3.65.29.96', port=80): Failed to resolve 'polling.3.65.29.96' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.3.65.29.96', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.3.65.29.96', port=443): Failed to resolve 'polling.3.65.29.96' ([Errno 11001] getaddrinfo failed)""))"
143.198.98.84,143.198.98.84,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,143.198.98.84,polling.143.198.98.84,False,,False,3059,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,303,,,True,279,,,True,486,220 burp.hack.do Burp Collaborator Server ready,,True,464,220 burp.hack.do Burp Collaborator Server ready,,False,915,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '143.198.98.84'. (_ssl.c:992)",True,200,532,Burp Collaborator https://burpcollaborator.net/,,,True,200,1029,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.143.198.98.84', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.143.198.98.84', port=80): Failed to resolve 'polling.143.198.98.84' ([Errno 11001] getaddrinfo failed)""))",False,,0,,,"HTTPSConnectionPool(host='polling.143.198.98.84', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.143.198.98.84', port=443): Failed to resolve 'polling.143.198.98.84' ([Errno 11001] getaddrinfo failed)""))"
https://c.fxz.se,c.fxz.se,通过但有警告,10,12,2,83.33,False,tcp:53|tcp:465,True,209.97.142.130,polling.c.fxz.se,True,209.97.142.130,False,3544,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,357,,,True,329,,,True,645,220 c.fxz.se Burp Collaborator Server ready,,True,689,220 c.fxz.se Burp Collaborator Server ready,,False,994,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:992),True,200,698,Burp Collaborator https://burpcollaborator.net/,,,True,200,1678,Burp Collaborator https://burpcollaborator.net/,,,True,200,711,Burp Collaborator https://burpcollaborator.net/,,,True,200,1405,Burp Collaborator https://burpcollaborator.net/,,
https://3.32.64.102,3.32.64.102,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,3.32.64.102,polling.3.32.64.102,False,,False,3097,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,277,,,True,1234,,,True,471,220 burp-collaborator.securitytest-service.com Burp Collaborator Server ready,,True,544,220 burp-collaborator.securitytest-service.com Burp Collaborator Server ready,,False,1850,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '3.32.64.102'. (_ssl.c:992)",True,200,462,Burp Collaborator https://burpcollaborator.net/,,,True,200,1281,Burp Collaborator https://burpcollaborator.net/,,,False,,59,,,"HTTPConnectionPool(host='polling.3.32.64.102', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.3.32.64.102', port=80): Failed to resolve 'polling.3.32.64.102' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPSConnectionPool(host='polling.3.32.64.102', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.3.32.64.102', port=443): Failed to resolve 'polling.3.32.64.102' ([Errno 11001] getaddrinfo failed)""))"
https://175.145.93.178,175.145.93.178,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,175.145.93.178,polling.175.145.93.178,False,,False,4009,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,496,,,True,369,,,True,801,220 saburp.computersecuritypolicy.org Burp Collaborator Server ready,,True,773,220 saburp.computersecuritypolicy.org Burp Collaborator Server ready,,False,1262,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '175.145.93.178'. (_ssl.c:992)",True,200,941,Burp Collaborator https://burpcollaborator.net/,,,True,200,1599,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.175.145.93.178', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.175.145.93.178', port=80): Failed to resolve 'polling.175.145.93.178' ([Errno 11001] getaddrinfo failed)""))",False,,0,,,"HTTPSConnectionPool(host='polling.175.145.93.178', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.175.145.93.178', port=443): Failed to resolve 'polling.175.145.93.178' ([Errno 11001] getaddrinfo failed)""))"
206.189.219.154,206.189.219.154,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,206.189.219.154,polling.206.189.219.154,False,,False,3149,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,221,,,True,269,,,True,499,220 cbx.r3dtm.net Burp Collaborator Server ready,,True,515,220 cbx.r3dtm.net Burp Collaborator Server ready,,False,1008,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '206.189.219.154'. (_ssl.c:992)",True,200,653,Burp Collaborator https://burpcollaborator.net/,,,True,200,1141,Burp Collaborator https://burpcollaborator.net/,,,False,,2,,,"HTTPConnectionPool(host='polling.206.189.219.154', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.206.189.219.154', port=80): Failed to resolve 'polling.206.189.219.154' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPSConnectionPool(host='polling.206.189.219.154', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.206.189.219.154', port=443): Failed to resolve 'polling.206.189.219.154' ([Errno 11001] getaddrinfo failed)""))"
185.20.136.109,185.20.136.109,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,185.20.136.109,polling.185.20.136.109,False,,False,3263,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,276,,,True,209,,,True,471,220 collab.rara-af.fi Burp Collaborator Server ready,,True,553,220 collab.rara-af.fi Burp Collaborator Server ready,,False,890,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '185.20.136.109'. (_ssl.c:992)",True,200,608,Burp Collaborator https://burpcollaborator.net/,,,True,200,1266,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.185.20.136.109', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.185.20.136.109', port=80): Failed to resolve 'polling.185.20.136.109' ([Errno 11001] getaddrinfo failed)""))",False,,0,,,"HTTPSConnectionPool(host='polling.185.20.136.109', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.185.20.136.109', port=443): Failed to resolve 'polling.185.20.136.109' ([Errno 11001] getaddrinfo failed)""))"
https://202.232.122.150,202.232.122.150,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,202.232.122.150,polling.202.232.122.150,False,,False,6062,,timed out,True,125,,,True,1260,,,True,321,220 infotest.jp Burp Collaborator Server ready,,True,249,220 infotest.jp Burp Collaborator Server ready,,False,464,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '202.232.122.150'. (_ssl.c:992)",True,200,302,Burp Collaborator https://burpcollaborator.net/,,,True,200,635,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.202.232.122.150', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.202.232.122.150', port=80): Failed to resolve 'polling.202.232.122.150' ([Errno 11001] getaddrinfo failed)""))",False,,0,,,"HTTPSConnectionPool(host='polling.202.232.122.150', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.202.232.122.150', port=443): Failed to resolve 'polling.202.232.122.150' ([Errno 11001] getaddrinfo failed)""))"
34.231.199.127,34.231.199.127,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,34.231.199.127,polling.34.231.199.127,False,,False,3584,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,288,,,True,380,,,True,647,220 bc.kbry.net Burp Collaborator Server ready,,True,627,220 bc.kbry.net Burp Collaborator Server ready,,False,1159,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '34.231.199.127'. (_ssl.c:992)",True,200,722,Burp Collaborator https://burpcollaborator.net/,,,True,200,1380,Burp Collaborator https://burpcollaborator.net/,,,False,,53,,,"HTTPConnectionPool(host='polling.34.231.199.127', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.34.231.199.127', port=80): Failed to resolve 'polling.34.231.199.127' ([Errno 11001] getaddrinfo failed)""))",False,,127,,,"HTTPSConnectionPool(host='polling.34.231.199.127', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.34.231.199.127', port=443): Failed to resolve 'polling.34.231.199.127' ([Errno 11001] getaddrinfo failed)""))"
63.32.201.71,63.32.201.71,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,63.32.201.71,polling.63.32.201.71,False,,False,3109,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,273,,,True,283,,,True,543,220 tested-by-edgescan.com Burp Collaborator Server ready,,True,398,220 tested-by-edgescan.com Burp Collaborator Server ready,,False,605,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '63.32.201.71'. (_ssl.c:992)",True,200,506,Burp Collaborator https://burpcollaborator.net/,,,True,200,1396,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.63.32.201.71', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.63.32.201.71', port=80): Failed to resolve 'polling.63.32.201.71' ([Errno 11001] getaddrinfo failed)""))",False,,0,,,"HTTPSConnectionPool(host='polling.63.32.201.71', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.63.32.201.71', port=443): Failed to resolve 'polling.63.32.201.71' ([Errno 11001] getaddrinfo failed)""))"
185.144.92.20,185.144.92.20,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,185.144.92.20,polling.185.144.92.20,False,,False,6008,,timed out,True,296,,,True,289,,,True,447,220 burp.hack.coach Burp Collaborator Server ready,,True,364,220 burp.hack.coach Burp Collaborator Server ready,,False,810,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '185.144.92.20'. (_ssl.c:992)",True,200,497,Burp Collaborator https://burpcollaborator.net/,,,True,200,908,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.185.144.92.20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.185.144.92.20', port=80): Failed to resolve 'polling.185.144.92.20' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.185.144.92.20', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.185.144.92.20', port=443): Failed to resolve 'polling.185.144.92.20' ([Errno 11001] getaddrinfo failed)""))"
77.109.136.199,77.109.136.199,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,77.109.136.199,polling.77.109.136.199,False,,False,3072,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,296,,,True,302,,,True,421,220 burpcollaborator.cns-test.net Burp Collaborator Server ready,,True,433,220 burpcollaborator.cns-test.net Burp Collaborator Server ready,,False,771,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '77.109.136.199'. (_ssl.c:992)",True,200,561,Burp Collaborator https://burpcollaborator.net/,,,True,200,1166,Burp Collaborator https://burpcollaborator.net/,,,False,,2,,,"HTTPConnectionPool(host='polling.77.109.136.199', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.77.109.136.199', port=80): Failed to resolve 'polling.77.109.136.199' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.77.109.136.199', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.77.109.136.199', port=443): Failed to resolve 'polling.77.109.136.199' ([Errno 11001] getaddrinfo failed)""))"
c.vii.is,c.vii.is,通过但有警告,10,12,2,83.33,False,tcp:53|tcp:465,True,138.68.154.32,polling.c.vii.is,True,138.68.154.32,False,6096,,timed out,True,950,,,True,363,,,True,644,220 c.vii.is Burp Collaborator Server ready,,True,638,220 c.vii.is Burp Collaborator Server ready,,False,745,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:992),True,200,648,Burp Collaborator https://burpcollaborator.net/,,,True,200,1516,Burp Collaborator https://burpcollaborator.net/,,,True,200,738,Burp Collaborator https://burpcollaborator.net/,,,True,200,1317,Burp Collaborator https://burpcollaborator.net/,,
https://51.142.152.73,51.142.152.73,失败,5,12,7,41.67,False,polling_dns|tcp:53|tcp:25|tcp:587|tcp:465|polling_http|polling_https,True,51.142.152.73,polling.51.142.152.73,False,,False,6034,,timed out,True,280,,,True,280,,,False,6092,,timed out,False,6403,,timed out,False,6062,,timed out,True,200,1776,Burp Collaborator https://burpcollaborator.net/,,,True,200,826,Burp Collaborator https://burpcollaborator.net/,,,False,,24,,,"HTTPConnectionPool(host='polling.51.142.152.73', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.51.142.152.73', port=80): Failed to resolve 'polling.51.142.152.73' ([Errno 11001] getaddrinfo failed)""))",False,,222,,,"HTTPSConnectionPool(host='polling.51.142.152.73', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.51.142.152.73', port=443): Failed to resolve 'polling.51.142.152.73' ([Errno 11001] getaddrinfo failed)""))"
159.89.156.83,159.89.156.83,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,159.89.156.83,polling.159.89.156.83,False,,False,3157,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,220,,,True,240,,,True,522,220 x.quack.ovh Burp Collaborator Server ready,,True,452,220 x.quack.ovh Burp Collaborator Server ready,,False,575,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '159.89.156.83'. (_ssl.c:992)",True,200,484,Burp Collaborator https://burpcollaborator.net/,,,True,200,1188,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.159.89.156.83', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.159.89.156.83', port=80): Failed to resolve 'polling.159.89.156.83' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.159.89.156.83', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.159.89.156.83', port=443): Failed to resolve 'polling.159.89.156.83' ([Errno 11001] getaddrinfo failed)""))"
217.154.55.56,217.154.55.56,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,217.154.55.56,polling.217.154.55.56,False,,False,3177,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,264,,,True,267,,,True,430,220 collab.axispentest.com Burp Collaborator Server ready,,True,388,220 collab.axispentest.com Burp Collaborator Server ready,,False,807,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '217.154.55.56'. (_ssl.c:992)",True,200,555,Burp Collaborator https://burpcollaborator.net/,,,True,200,1083,Burp Collaborator https://burpcollaborator.net/,,,False,,62,,,"HTTPConnectionPool(host='polling.217.154.55.56', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.217.154.55.56', port=80): Failed to resolve 'polling.217.154.55.56' ([Errno 11001] getaddrinfo failed)""))",False,,4,,,"HTTPSConnectionPool(host='polling.217.154.55.56', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.217.154.55.56', port=443): Failed to resolve 'polling.217.154.55.56' ([Errno 11001] getaddrinfo failed)""))"
80.255.6.23,80.255.6.23,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,80.255.6.23,polling.80.255.6.23,False,,False,3088,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,235,,,True,205,,,True,461,220 00000-webtest.nsd.li Burp Collaborator Server ready,,True,422,220 00000-webtest.nsd.li Burp Collaborator Server ready,,False,833,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '80.255.6.23'. (_ssl.c:992)",True,200,422,Burp Collaborator https://burpcollaborator.net/,,,True,200,1035,Burp Collaborator https://burpcollaborator.net/,,,False,,10,,,"HTTPConnectionPool(host='polling.80.255.6.23', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.80.255.6.23', port=80): Failed to resolve 'polling.80.255.6.23' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPSConnectionPool(host='polling.80.255.6.23', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.80.255.6.23', port=443): Failed to resolve 'polling.80.255.6.23' ([Errno 11001] getaddrinfo failed)""))"
www.ux6.me,www.ux6.me,通过但有警告,10,12,2,83.33,False,polling_http|polling_https,True,141.94.204.116,polling.www.ux6.me,True,127.0.0.1,True,395,,,True,379,,,True,1435,,,True,407,220 ux6.me Burp Collaborator Server ready,,True,529,220 ux6.me Burp Collaborator Server ready,,True,1774,220 ux6.me Burp Collaborator Server ready,,True,200,736,Burp Collaborator https://burpcollaborator.net/,,,True,200,1566,Burp Collaborator https://burpcollaborator.net/,,,False,,3443,,,"HTTPConnectionPool(host='polling.www.ux6.me', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host='polling.www.ux6.me', port=80): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False,,2121,,,"HTTPSConnectionPool(host='polling.www.ux6.me', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='polling.www.ux6.me', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))"
