输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误
164.90.180.119,164.90.180.119,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,164.90.180.119,False,6006,,timed out,True,260,,,True,280,,,True,695,220 collab.cipherix.fi Burp Collaborator Server ready,,True,628,220 collab.cipherix.fi Burp Collaborator Server ready,,False,955,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '164.90.180.119'. (_ssl.c:992)",True,200,559,Burp Collaborator https://burpcollaborator.net/,,,True,200,1184,Burp Collaborator https://burpcollaborator.net/,,
3.93.217.11,3.93.217.11,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,3.93.217.11,False,6003,,timed out,True,244,,,True,1232,,,True,1508,220 ally.crwc.sh Burp Collaborator Server ready,,True,578,220 ally.crwc.sh Burp Collaborator Server ready,,False,845,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '3.93.217.11'. (_ssl.c:992)",True,200,532,Burp Collaborator https://burpcollaborator.net/,,,True,200,1225,Burp Collaborator https://burpcollaborator.net/,,
https://collab.ebayred.team,collab.ebayred.team,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,35.232.14.10,False,6002,,timed out,True,295,,,True,289,,,True,578,220 collab.ebayred.team Burp Collaborator Server ready,,True,535,220 collab.ebayred.team Burp Collaborator Server ready,,False,691,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'collab.ebayred.team'. (_ssl.c:992)",True,200,544,Burp Collaborator https://burpcollaborator.net/,,,True,200,1268,Burp Collaborator https://burpcollaborator.net/,,
d.huskpup.com,d.huskpup.com,通过但有警告,8,9,1,88.89,False,tcp:53,True,38.100.163.98,False,6015,,timed out,True,237,,,True,353,,,True,507,220 d.huskpup.com Burp Collaborator Server ready,,True,450,220 d.huskpup.com Burp Collaborator Server ready,,True,1484,220 d.huskpup.com Burp Collaborator Server ready,,True,200,492,Burp Collaborator https://burpcollaborator.net/,,,True,200,2379,Burp Collaborator https://burpcollaborator.net/,,
prodsec.atko-burp.com,prodsec.atko-burp.com,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,172.236.227.243,False,3027,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,296,,,True,179,,,True,339,220 prodsec.atko-burp.com Burp Collaborator Server ready,,True,356,220 prodsec.atko-burp.com Burp Collaborator Server ready,,False,688,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'prodsec.atko-burp.com'. (_ssl.c:992)",True,200,400,Burp Collaborator https://burpcollaborator.net/,,,True,200,1692,Burp Collaborator https://burpcollaborator.net/,,
collab.cipherix.fi,collab.cipherix.fi,通过但有警告,8,9,1,88.89,False,tcp:53,True,164.90.180.119,False,6013,,timed out,True,299,,,True,314,,,True,525,220 collab.cipherix.fi Burp Collaborator Server ready,,True,556,220 collab.cipherix.fi Burp Collaborator Server ready,,True,2232,220 collab.cipherix.fi Burp Collaborator Server ready,,True,200,690,Burp Collaborator https://burpcollaborator.net/,,,True,200,1700,Burp Collaborator https://burpcollaborator.net/,,
cbx.r3dtm.net,cbx.r3dtm.net,通过但有警告,8,9,1,88.89,False,tcp:53,True,206.189.219.154,False,4291,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,182,,,True,228,,,True,363,220 cbx.r3dtm.net Burp Collaborator Server ready,,True,368,220 cbx.r3dtm.net Burp Collaborator Server ready,,True,1333,220 cbx.r3dtm.net Burp Collaborator Server ready,,True,200,432,Burp Collaborator https://burpcollaborator.net/,,,True,200,847,Burp Collaborator https://burpcollaborator.net/,,
3.27.222.163,3.27.222.163,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,3.27.222.163,False,2761,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,150,,,True,226,,,True,328,220 burpcollaborator.elttam.au Burp Collaborator Server ready,,True,410,220 burpcollaborator.elttam.au Burp Collaborator Server ready,,False,624,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '3.27.222.163'. (_ssl.c:992)",True,200,330,Burp Collaborator https://burpcollaborator.net/,,,True,200,769,Burp Collaborator https://burpcollaborator.net/,,
151.80.216.232,151.80.216.232,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,151.80.216.232,False,2994,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,202,,,True,201,,,True,404,220 bc.ownsec.red Burp Collaborator Server ready,,True,409,220 bc.ownsec.red Burp Collaborator Server ready,,False,916,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '151.80.216.232'. (_ssl.c:992)",True,200,462,Burp Collaborator https://burpcollaborator.net/,,,True,200,1011,Burp Collaborator https://burpcollaborator.net/,,
38.27.163.248,38.27.163.248,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,38.27.163.248,False,3290,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,234,,,True,232,,,True,518,220 collab.carercentermd.com Burp Collaborator Server ready,,True,486,220 collab.carercentermd.com Burp Collaborator Server ready,,False,862,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '38.27.163.248'. (_ssl.c:992)",True,200,1788,Burp Collaborator https://burpcollaborator.net/,,,True,200,1024,Burp Collaborator https://burpcollaborator.net/,,
104.155.53.206,104.155.53.206,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,104.155.53.206,False,6074,,timed out,True,244,,,True,399,,,True,546,220 bc.on2.us Burp Collaborator Server ready,,True,590,220 bc.on2.us Burp Collaborator Server ready,,False,654,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '104.155.53.206'. (_ssl.c:992)",True,200,550,Burp Collaborator https://burpcollaborator.net/,,,True,200,1155,Burp Collaborator https://burpcollaborator.net/,,
128.199.181.95,128.199.181.95,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,128.199.181.95,False,4140,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,381,,,True,480,,,True,1617,220 b.p7z.pw Burp Collaborator Server ready,,True,685,220 b.p7z.pw Burp Collaborator Server ready,,False,1071,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '128.199.181.95'. (_ssl.c:992)",True,200,699,Burp Collaborator https://burpcollaborator.net/,,,True,200,1412,Burp Collaborator https://burpcollaborator.net/,,
212.51.144.131,212.51.144.131,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,212.51.144.131,False,3557,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,274,,,True,263,,,True,1278,220 collab.mod0.ch Burp Collaborator Server ready,,True,530,220 collab.mod0.ch Burp Collaborator Server ready,,False,994,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '212.51.144.131'. (_ssl.c:992)",True,200,532,Burp Collaborator https://burpcollaborator.net/,,,True,200,1267,Burp Collaborator https://burpcollaborator.net/,,
130.162.240.54,130.162.240.54,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,130.162.240.54,False,3028,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,196,,,True,171,,,True,400,220 cb.4x.pw Burp Collaborator Server ready,,True,346,220 cb.4x.pw Burp Collaborator Server ready,,False,717,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '130.162.240.54'. (_ssl.c:992)",True,200,387,Burp Collaborator https://burpcollaborator.net/,,,True,200,885,Burp Collaborator https://burpcollaborator.net/,,
167.172.249.98,167.172.249.98,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,167.172.249.98,False,3217,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,238,,,True,229,,,True,1470,220 c.tracemytraffic.com Burp Collaborator Server ready,,True,465,220 c.tracemytraffic.com Burp Collaborator Server ready,,False,562,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '167.172.249.98'. (_ssl.c:992)",True,200,612,Burp Collaborator https://burpcollaborator.net/,,,True,200,1234,Burp Collaborator https://burpcollaborator.net/,,
142.93.47.161,142.93.47.161,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,142.93.47.161,False,3312,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,259,,,True,264,,,True,521,220 collab.onsecurity.tech Burp Collaborator Server ready,,True,596,220 collab.onsecurity.tech Burp Collaborator Server ready,,False,1143,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '142.93.47.161'. (_ssl.c:992)",True,200,580,Burp Collaborator https://burpcollaborator.net/,OnSecurity Collaborator,,True,200,1145,Burp Collaborator https://burpcollaborator.net/,OnSecurity Collaborator,
www.campnet.pl,www.campnet.pl,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,164.92.128.50,False,3479,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,253,,,True,260,,,True,510,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,True,507,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,False,961,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.campnet.pl'. (_ssl.c:992)",True,200,674,Burp Collaborator https://burpcollaborator.net/,,,True,200,1957,Burp Collaborator https://burpcollaborator.net/,,
76.74.127.190,76.74.127.190,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,76.74.127.190,False,6002,,timed out,True,200,,,True,190,,,True,414,220 burp.dditb.com Burp Collaborator Server ready,,True,368,220 burp.dditb.com Burp Collaborator Server ready,,False,773,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '76.74.127.190'. (_ssl.c:992)",True,200,432,Burp Collaborator https://burpcollaborator.net/,,,True,200,1068,Burp Collaborator https://burpcollaborator.net/,,
16.171.164.1,16.171.164.1,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,16.171.164.1,False,6016,,timed out,True,288,,,True,239,,,True,483,220 collaborator.assured.se Burp Collaborator Server ready,,True,462,220 collaborator.assured.se Burp Collaborator Server ready,,False,644,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '16.171.164.1'. (_ssl.c:992)",True,200,464,Burp Collaborator https://burpcollaborator.net/,,,True,200,1263,Burp Collaborator https://burpcollaborator.net/,,
107.172.137.224,107.172.137.224,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,107.172.137.224,False,3577,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,252,,,True,243,,,True,2566,220 collaborator.cyber-evaluation.xyz Burp Collaborator Server ready,,True,632,220 collaborator.cyber-evaluation.xyz Burp Collaborator Server ready,,False,843,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '107.172.137.224'. (_ssl.c:992)",True,200,686,Burp Collaborator https://burpcollaborator.net/,,,True,200,1488,Burp Collaborator https://burpcollaborator.net/,,
107.173.181.110,107.173.181.110,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,107.173.181.110,False,4419,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,1307,,,True,215,,,True,398,220 burp.000708.xyz Burp Collaborator Server ready,,True,478,220 burp.000708.xyz Burp Collaborator Server ready,,False,643,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '107.173.181.110'. (_ssl.c:992)",True,200,388,Burp Collaborator https://burpcollaborator.net/,,,True,200,1167,Burp Collaborator https://burpcollaborator.net/,,
31.44.88.158,31.44.88.158,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,31.44.88.158,False,6006,,timed out,True,251,,,True,240,,,True,503,220 ssrf.pro Burp Collaborator Server ready,,True,479,220 ssrf.pro Burp Collaborator Server ready,,False,1268,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '31.44.88.158'. (_ssl.c:992)",True,200,485,Burp Collaborator https://burpcollaborator.net/,,,True,200,1822,Burp Collaborator https://burpcollaborator.net/,,
143.244.212.178,143.244.212.178,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,143.244.212.178,False,3633,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,244,,,True,220,,,True,492,220 c.c2.rip Burp Collaborator Server ready,,True,448,220 c.c2.rip Burp Collaborator Server ready,,False,857,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '143.244.212.178'. (_ssl.c:992)",True,200,561,Burp Collaborator https://burpcollaborator.net/,,,True,200,1207,Burp Collaborator https://burpcollaborator.net/,,
https://campnet.pl,campnet.pl,通过但有警告,8,9,1,88.89,False,tcp:53,True,164.92.128.50,False,3449,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,388,,,True,1260,,,True,514,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,True,510,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,True,1461,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,True,200,536,Burp Collaborator https://burpcollaborator.net/,,,True,200,1302,Burp Collaborator https://burpcollaborator.net/,,
70.34.195.164,70.34.195.164,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,70.34.195.164,False,3165,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,275,,,True,343,,,True,416,220 br.ht Burp Collaborator Server ready,,True,444,220 br.ht Burp Collaborator Server ready,,False,1413,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '70.34.195.164'. (_ssl.c:992)",True,200,535,Burp Collaborator https://burpcollaborator.net/,,,True,200,924,Burp Collaborator https://burpcollaborator.net/,,
23.239.11.176,23.239.11.176,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,23.239.11.176,False,3279,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,331,,,True,258,,,True,503,220 pscollab.com Burp Collaborator Server ready,,True,601,220 pscollab.com Burp Collaborator Server ready,,False,1013,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '23.239.11.176'. (_ssl.c:992)",True,200,474,Burp Collaborator https://burpcollaborator.net/,,,True,200,2088,Burp Collaborator https://burpcollaborator.net/,,
https://collab.gainc.de,collab.gainc.de,通过但有警告,8,9,1,88.89,False,tcp:53,True,40.113.50.89,False,6015,,timed out,True,356,,,True,280,,,True,430,220 collab.gainc.de Burp Collaborator Server ready,,True,574,220 collab.gainc.de Burp Collaborator Server ready,,True,3829,220 collab.gainc.de Burp Collaborator Server ready,,True,200,1436,Burp Collaborator https://burpcollaborator.net/,,,True,200,1031,Burp Collaborator https://burpcollaborator.net/,,
149.210.173.3,149.210.173.3,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,149.210.173.3,False,3505,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,304,,,True,338,,,True,532,220 collab.vpn.s-force.nl Burp Collaborator Server ready,,True,511,220 collab.vpn.s-force.nl Burp Collaborator Server ready,,False,905,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '149.210.173.3'. (_ssl.c:992)",True,200,515,Burp Collaborator https://burpcollaborator.net/,,,True,200,2381,Burp Collaborator https://burpcollaborator.net/,,
37.60.254.170,37.60.254.170,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,37.60.254.170,False,3249,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,355,,,True,360,,,True,514,220 hax642.opsecfail.xyz Burp Collaborator Server ready,,True,657,220 hax642.opsecfail.xyz Burp Collaborator Server ready,,False,962,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '37.60.254.170'. (_ssl.c:992)",True,200,496,Burp Collaborator https://burpcollaborator.net/,,,True,200,1083,Burp Collaborator https://burpcollaborator.net/,,
40.71.163.162,40.71.163.162,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,40.71.163.162,False,3300,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,397,,,True,250,,,True,491,220 bmoburpcollab.ca Burp Collaborator Server ready,,True,509,220 bmoburpcollab.ca Burp Collaborator Server ready,,False,938,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '40.71.163.162'. (_ssl.c:992)",True,200,523,Burp Collaborator https://burpcollaborator.net/,,,True,200,1093,Burp Collaborator https://burpcollaborator.net/,,
https://dc-eu014.campnet.pl,dc-eu014.campnet.pl,通过但有警告,8,9,1,88.89,False,tcp:53,True,164.92.128.50,False,3304,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,303,,,True,259,,,True,500,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,True,518,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,True,2196,220 dc-eu014.campnet.pl Burp Collaborator Server ready,,True,200,512,Burp Collaborator https://burpcollaborator.net/,,,True,200,1189,Burp Collaborator https://burpcollaborator.net/,,
49.255.213.133,49.255.213.133,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,49.255.213.133,False,6009,,timed out,False,6018,,timed out,False,6011,,timed out,False,6009,,timed out,False,6006,,timed out,False,6010,,timed out,False,,6013,,,"HTTPConnectionPool(host='49.255.213.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='49.255.213.133', port=80) at 0x1887993ba10>, 'Connection to 49.255.213.133 timed out. (connect timeout=6.0)'))",False,,6013,,,"HTTPSConnectionPool(host='49.255.213.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='49.255.213.133', port=443) at 0x18879911410>, 'Connection to 49.255.213.133 timed out. (connect timeout=6.0)'))"
